id,dateAdded,dateUpdated,name,asins,brand,categories,primaryCategories,imageURLs,keys,manufacturer,manufacturerNumber,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username,sourceURLs
AVpfpK8KLJeJML43BCuD,2017-01-04T03:51:17Z,2018-09-21T18:45:08Z,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,B01BH83OOM,Amazon,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,"https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300cv14d.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300cv11d.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/exc/videometadata/thumbnail/277d07e138ab7e484a9451f3ba4eed92.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300_sa.jpg,http://images.frys.com/art/product/box_shots/8805312.box.GIF,https://images-na.ssl-images-amazon.com/images/I/71PyqJS46OL._SL1000_.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300_sd.jpg,https://target.scene7.com/is/image/Target/52353110,https://pisces.bbystatic.com/image2/BestBuy_US/exc/videometadata/thumbnail/c51a4052131147db5379f6aee593f6dc.jpg,https://i5.walmartimages.com/asr/da2fd952-bf31-4b45-9a8e-9cd904af1b90_1.2bfd231b2a00198447e778e034a911ba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://www.upccodesearch.com/images/barcode/0841667107929.png,https://static.bhphoto.com/images/itemImgPlaceholder.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300cv15d.jpg,https://images-na.ssl-images-amazon.com/images/I/71-Il2d8r%2BL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/51beahPXzNL.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300cv13d.jpg,http://www.homedepot.com/catalog/productImages/300/a4/a40b14ef-5dc9-4cb0-95d8-d962e600eaca_300.jpg,https://images-na.ssl-images-amazon.com/images/I/71Y9WlYwFaL._SL1000_.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/exc/videometadata/thumbnail/a598f133f767a50c65f04fff04fb2bdc.jpg,https://static.bhphoto.com/images/images500x500/amazon_b01bh83oom_tap_1461249832000_1244749.jpg,https://images-na.ssl-images-amazon.com/images/I/61w7H6cIV4L._SL1000_.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300cv16d.jpg,https://www.barcodable.com/images/barcode/0841667107929.png,https://images-na.ssl-images-amazon.com/images/I/615tXSzVaIL._SL1000_.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300cv12d.jpg,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-24097325reg.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5097/5097300_sd.jpg,https://target.scene7.com/is/image/Target/52353110_Alt05,https://target.scene7.com/is/image/Target/52353110_Alt02,https://images-na.ssl-images-amazon.com/images/I/71QV4LX2P%2BL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/71qstFQ%2BA1L._SL1000_.jpg,https://target.scene7.com/is/image/Target/52353110_Alt03","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom,amazon/53004496,amazontapalexaenabledportablebluetoothspeaker/b01bh83oom",Amazon,53-004496,2016-12-15T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-15T00:00:00Z,2017-05-02T00:00:00Z,2017-05-10T00:00:00Z,2017-06-03T00:00:00Z,2017-08-01T00:00:00Z",True,,0,5,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=53,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=49,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=47,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=43,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=29,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=30,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=32,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=42","Bought the echo first, and liked it so much I bought a Tap to add mobility. I carry it around all the time, to the garage, working out, etc.",Great Tech!,VaBeach,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=72,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=73,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=74,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=75,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=76,http://www.kmart.com/content/pdp/products/pricing/v1/get/price/display/json?pid=05743627000P&pidType=3&priceMatch=Y&storeId=10151,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=77,http://www.toysrus.com/product/index.jsp?productId=95466066&prodFindSrc=rv,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=78,https://www.bestbuy.com/site/amazon-amazon-tap-portable-bluetooth-and-wi-fi-speaker-black/5097300.p?skuId=5097300,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=61,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zktx,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=62,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=4xoxzZ5zkty,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=63,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=64,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=65,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=66,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=67,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=68,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zkty,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=69,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=TVs+%26+Electronics_Home+Theater+%26+Audio_Speakers&primaryPath=TVs+%26+Electronics_Home+Theater+%26+Audio_Speakers&searchBy=subcategory&storeId=10151,https://www.amazon.com/dp/B00VXS8E8S/,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=55hp0,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=70,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=71,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsqZ5zja6,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=50,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zkq5,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=51,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=52,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=53,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zkq2,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtss,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zl7w,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=54,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsr,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=540&category=5xtvd,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=55,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsq,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=56,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=57,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zkq6,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=990&category=5xtt9,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=58,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=59,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=556xa,https://www.walmart.com/ip/Amazon-Tap-Alexa-Enabled-Portable-Bluetooth-Speaker/168074324,https://www.amazon.com/Amazon-Tap-Portable-Wireless-Bluetooth-Speaker-with-WiFi-Alexa/dp/B01BH83OOM,https://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded,http://www.amazon.com/gp/product/B00VXS8E8S/,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=4xoxzZky93d,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtt9,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=60,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=90&category=5xtss,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=40,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=41,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsqZ5zkq2,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=42,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=43,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=44,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=45,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=46,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=47,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=48,https://www.amazon.com/Amazon-Tap-Portable-Wireless-Bluetooth-Speaker-with-WiFi-Alexa/dp/B01BH83OOM/,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=49,http://www.toysrus.com/product/index.jsp?productId=95466066&ruvClear=yes,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsqZ5zkq6,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsqZ5zkq5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ54v3p,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=30,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=31,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=32,https://redsky.target.com/groot-domain-api/v1/reviews/52353110?sort=helpfulness_desc&limit=200&offset=0,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=33,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=34,https://www.amazon.com/dp/B01BH83OOM,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=35,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=36,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=4sji9,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=37,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=38,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=39,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=4xoxzZ5zkq2,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsqZ5zkty,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zja6,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsrZ5zja5,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=720&category=55hp0,http://redsky.target.com/v2/pdp/tcin/52353110?excludes=taxonomy,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=20,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=22,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=23,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=24,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=25,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=26,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=27,https://www.upccodesearch.com/upc/841667107929,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=28,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=29,https://www.amazon.com/gp/product/B00VXS8E8S/,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=180&category=5xtss,http://www.kmart.com/content/pdp/config/products/v1/products/05743627000P?site=kmart,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=5xtsqZ4yn73,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded,http://frys.com/product/8805312,https://www.bhphotovideo.com/c/product/1244749-REG/amazon_b01bh83oom_tap.html,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=720&category=5xtt9,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=10,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=11,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=12,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=13,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=14,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=15,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=16,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=17,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=18,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=19,http://redsky.target.com/v1/plp/search?kwr=y&count=90&offset=0&category=4xoxzZ5zja5,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=7,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=8,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=5,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=6,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=9,http://www.bestbuy.com/site/amazon-amazon-tap-portable-bluetooth-and-wi-fi-speaker-black/5097300.p?skuId=5097300,http://www.kmart.com/service/search/productSearch?catalogId=10104&levels=TVs+%26+Electronics_Portable+Audio+%26+Electronics_MP3+Player+Accessories&primaryPath=TVs+%26+Electronics_Portable+Audio+%26+Electronics_MP3+Player+Accessories&searchBy=subcategory&storeId=10151,http://www.toysrus.com/buy/android-tablets/amazon-tap-portable-bluetooth-and-wi-fi-speaker-black-b01bh83oom-95466066,http://www.frys.com/product/8805312?site=20web061217,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=3,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=2,https://www.barcodable.com/upc/841667107929"
